area_code,reference_area,area_type,year,sector,energy_type,value,units
S12000034,Aberdeenshire,Local Authority,2009,Commercial,Petroleum Products,7.9018735231,GWh
S12000034,Aberdeenshire,Local Authority,2010,Commercial,Gas,160.22766522046075,GWh
S12000034,Aberdeenshire,Local Authority,2010,Commercial,Coal,0.692324503,GWh
S12000034,Aberdeenshire,Local Authority,2009,Commercial,Coal,4.7743453205,GWh
S12000034,Aberdeenshire,Local Authority,2009,Commercial,Bioenergy & Wastes,0.6322151610555681,GWh
S12000034,Aberdeenshire,Local Authority,2009,Commercial,Gas,182.45282149720703,GWh
S12000034,Aberdeenshire,Local Authority,2011,Commercial,Petroleum Products,8.7550211783,GWh
S12000034,Aberdeenshire,Local Authority,2011,Commercial,Gas,169.0705087320965,GWh
S12000034,Aberdeenshire,Local Authority,2012,Commercial,Bioenergy & Wastes,1.7513915172082195,GWh
S12000034,Aberdeenshire,Local Authority,2011,Commercial,Bioenergy & Wastes,0.5593637097968951,GWh
S12000034,Aberdeenshire,Local Authority,2010,Commercial,Petroleum Products,8.7532563607,GWh
S12000034,Aberdeenshire,Local Authority,2011,Commercial,Coal,1.0951997516,GWh
S12000034,Aberdeenshire,Local Authority,2007,Commercial,Bioenergy & Wastes,0,GWh
S12000034,Aberdeenshire,Local Authority,2006,Commercial,Petroleum Products,12.795719327,GWh
S12000034,Aberdeenshire,Local Authority,2007,Commercial,Coal,0.6204043155,GWh
S12000034,Aberdeenshire,Local Authority,2006,Commercial,Coal,0.8536010857,GWh
S12000034,Aberdeenshire,Local Authority,2006,Commercial,Bioenergy & Wastes,0,GWh
S12000034,Aberdeenshire,Local Authority,2006,Commercial,Gas,197.261373933173,GWh
S12000034,Aberdeenshire,Local Authority,2008,Commercial,Gas,174.64898047612456,GWh
S12000034,Aberdeenshire,Local Authority,2008,Commercial,Coal,1.0950641342,GWh
S12000034,Aberdeenshire,Local Authority,2008,Commercial,Petroleum Products,11.255486588,GWh
S12000034,Aberdeenshire,Local Authority,2007,Commercial,Petroleum Products,12.029981553,GWh
S12000034,Aberdeenshire,Local Authority,2007,Commercial,Gas,181.92672708439807,GWh
S12000034,Aberdeenshire,Local Authority,2008,Commercial,Bioenergy & Wastes,0.7840355235015489,GWh
S12000033,Aberdeen City,Local Authority,2005,Commercial,Bioenergy & Wastes,0,GWh
S12000030,Stirling,Local Authority,2018,Commercial,Petroleum Products,4.511807107,GWh
S12000033,Aberdeen City,Local Authority,2005,Commercial,Gas,710.3566249184887,GWh
S12000033,Aberdeen City,Local Authority,2005,Commercial,Coal,0.4071600547,GWh
S12000030,Stirling,Local Authority,2018,Commercial,Coal,0.3435158101,GWh
S12000030,Stirling,Local Authority,2018,Commercial,Bioenergy & Wastes,320.8413196165859,GWh
S12000030,Stirling,Local Authority,2018,Commercial,Gas,344.2860088386403,GWh
S12000033,Aberdeen City,Local Authority,2006,Commercial,Petroleum Products,2.1081833582,GWh
S12000033,Aberdeen City,Local Authority,2006,Commercial,Gas,511.2489956393845,GWh
S12000033,Aberdeen City,Local Authority,2007,Commercial,Bioenergy & Wastes,0,GWh
S12000033,Aberdeen City,Local Authority,2006,Commercial,Bioenergy & Wastes,0,GWh
S12000033,Aberdeen City,Local Authority,2005,Commercial,Petroleum Products,2.7077387006,GWh
S12000033,Aberdeen City,Local Authority,2006,Commercial,Coal,0.5684759701,GWh
S12000030,Stirling,Local Authority,2016,Commercial,Bioenergy & Wastes,276.5874535448216,GWh
S12000030,Stirling,Local Authority,2015,Commercial,Petroleum Products,4.9707353155,GWh
S12000030,Stirling,Local Authority,2016,Commercial,Coal,0.3447676982,GWh
S12000030,Stirling,Local Authority,2015,Commercial,Coal,0.3878105143,GWh
S12000030,Stirling,Local Authority,2015,Commercial,Bioenergy & Wastes,321.1476911499042,GWh
S12000030,Stirling,Local Authority,2015,Commercial,Gas,338.6427003200567,GWh
S12000030,Stirling,Local Authority,2017,Commercial,Gas,345.1995559702118,GWh
S12000030,Stirling,Local Authority,2017,Commercial,Coal,0.3435158101,GWh
S12000030,Stirling,Local Authority,2017,Commercial,Petroleum Products,4.1346480446,GWh
S12000030,Stirling,Local Authority,2016,Commercial,Petroleum Products,4.0928734684,GWh
S12000030,Stirling,Local Authority,2016,Commercial,Gas,352.4412532885842,GWh
S12000030,Stirling,Local Authority,2017,Commercial,Bioenergy & Wastes,335.8114812357283,GWh
S12000033,Aberdeen City,Local Authority,2011,Commercial,Coal,0.729097086,GWh
S12000033,Aberdeen City,Local Authority,2011,Commercial,Bioenergy & Wastes,0.19218266253074123,GWh
S12000033,Aberdeen City,Local Authority,2011,Commercial,Petroleum Products,1.4555946576,GWh
S12000033,Aberdeen City,Local Authority,2011,Commercial,Gas,487.5767285160406,GWh
S12000033,Aberdeen City,Local Authority,2010,Commercial,Gas,449.67490112390203,GWh
S12000033,Aberdeen City,Local Authority,2010,Commercial,Coal,0.4643436366,GWh
S12000033,Aberdeen City,Local Authority,2010,Commercial,Petroleum Products,1.4799619964,GWh
S12000033,Aberdeen City,Local Authority,2013,Commercial,Bioenergy & Wastes,2.4755259472460014,GWh
S12000033,Aberdeen City,Local Authority,2012,Commercial,Petroleum Products,1.1991802322,GWh
S12000033,Aberdeen City,Local Authority,2013,Commercial,Coal,0.6394870521,GWh
S12000033,Aberdeen City,Local Authority,2012,Commercial,Coal,0.5834101228,GWh
S12000033,Aberdeen City,Local Authority,2012,Commercial,Bioenergy & Wastes,0.7351169390627671,GWh
S12000033,Aberdeen City,Local Authority,2012,Commercial,Gas,563.1022686546258,GWh
S12000033,Aberdeen City,Local Authority,2008,Commercial,Coal,0.7295099626,GWh
S12000033,Aberdeen City,Local Authority,2008,Commercial,Bioenergy & Wastes,0.03981915776692525,GWh
S12000033,Aberdeen City,Local Authority,2008,Commercial,Gas,479.552122513824,GWh
S12000033,Aberdeen City,Local Authority,2007,Commercial,Gas,501.94996641996903,GWh
S12000033,Aberdeen City,Local Authority,2007,Commercial,Coal,0.4131730206,GWh
S12000033,Aberdeen City,Local Authority,2007,Commercial,Petroleum Products,1.982022758,GWh
S12000033,Aberdeen City,Local Authority,2009,Commercial,Petroleum Products,1.3253509272,GWh
S12000033,Aberdeen City,Local Authority,2009,Commercial,Gas,446.27118872570213,GWh
S12000033,Aberdeen City,Local Authority,2010,Commercial,Bioenergy & Wastes,0.050467785062400364,GWh
S12000033,Aberdeen City,Local Authority,2009,Commercial,Bioenergy & Wastes,0.03176222987512663,GWh
S12000033,Aberdeen City,Local Authority,2008,Commercial,Petroleum Products,1.8702659826,GWh
S12000033,Aberdeen City,Local Authority,2009,Commercial,Coal,2.5697756275,GWh
S12000035,Argyll and Bute,Local Authority,2014,Commercial,Petroleum Products,4.1089640967,GWh
S12000035,Argyll and Bute,Local Authority,2014,Commercial,Gas,58.28802130314216,GWh
S12000035,Argyll and Bute,Local Authority,2015,Commercial,Coal,0.9303807872,GWh
S12000035,Argyll and Bute,Local Authority,2015,Commercial,Bioenergy & Wastes,1.2677390433632865,GWh
S12000035,Argyll and Bute,Local Authority,2014,Commercial,Bioenergy & Wastes,0.6139035625245896,GWh
S12000035,Argyll and Bute,Local Authority,2013,Commercial,Petroleum Products,3.6662201497,GWh
S12000035,Argyll and Bute,Local Authority,2014,Commercial,Coal,0.8890617232,GWh
S12000035,Argyll and Bute,Local Authority,2016,Commercial,Gas,54.615386695973896,GWh
S12000035,Argyll and Bute,Local Authority,2016,Commercial,Coal,0.8335041084,GWh
S12000035,Argyll and Bute,Local Authority,2016,Commercial,Petroleum Products,6.4666716403,GWh
S12000035,Argyll and Bute,Local Authority,2015,Commercial,Petroleum Products,7.9030552707,GWh
S12000035,Argyll and Bute,Local Authority,2015,Commercial,Gas,55.133403118237695,GWh
S12000035,Argyll and Bute,Local Authority,2016,Commercial,Bioenergy & Wastes,1.2342083045212808,GWh
S12000035,Argyll and Bute,Local Authority,2011,Commercial,Petroleum Products,4.0308307097,GWh
S12000035,Argyll and Bute,Local Authority,2011,Commercial,Gas,62.81507176393051,GWh
S12000035,Argyll and Bute,Local Authority,2012,Commercial,Bioenergy & Wastes,0.38475821825712675,GWh
S12000035,Argyll and Bute,Local Authority,2011,Commercial,Bioenergy & Wastes,0.15655059862344986,GWh
S12000035,Argyll and Bute,Local Authority,2010,Commercial,Petroleum Products,4.0837866005,GWh
S12000035,Argyll and Bute,Local Authority,2011,Commercial,Coal,1.1150810855,GWh
S12000035,Argyll and Bute,Local Authority,2013,Commercial,Coal,0.9824976666,GWh
S12000035,Argyll and Bute,Local Authority,2013,Commercial,Bioenergy & Wastes,0.6355213001590386,GWh
S12000035,Argyll and Bute,Local Authority,2013,Commercial,Gas,72.42150636993232,GWh
S12000035,Argyll and Bute,Local Authority,2012,Commercial,Gas,75.99612755271315,GWh
S12000035,Argyll and Bute,Local Authority,2012,Commercial,Coal,0.8868516395,GWh
S12000035,Argyll and Bute,Local Authority,2012,Commercial,Petroleum Products,3.3480158716,GWh
S12000036,City of Edinburgh,Local Authority,2007,Commercial,Bioenergy & Wastes,0,GWh
S12000036,City of Edinburgh,Local Authority,2006,Commercial,Petroleum Products,4.8461382758,GWh
S12000036,City of Edinburgh,Local Authority,2007,Commercial,Gas,1022.6165581358471,GWh
S12000036,City of Edinburgh,Local Authority,2007,Commercial,Coal,0.3663288576,GWh
S12000036,City of Edinburgh,Local Authority,2006,Commercial,Coal,0.5040240801,GWh
S12000036,City of Edinburgh,Local Authority,2006,Commercial,Bioenergy & Wastes,0,GWh
S12000036,City of Edinburgh,Local Authority,2006,Commercial,Gas,1058.643944565167,GWh
S12000036,City of Edinburgh,Local Authority,2008,Commercial,Petroleum Products,4.1839953906,GWh
S12000036,City of Edinburgh,Local Authority,2008,Commercial,Gas,1003.5950466360227,GWh
S12000036,City of Edinburgh,Local Authority,2009,Commercial,Bioenergy & Wastes,0.005914465605585011,GWh
S12000036,City of Edinburgh,Local Authority,2008,Commercial,Bioenergy & Wastes,0.007314723049948359,GWh
S12000036,City of Edinburgh,Local Authority,2007,Commercial,Petroleum Products,4.556129479,GWh
S12000036,City of Edinburgh,Local Authority,2008,Commercial,Coal,0.6471640616,GWh
S12000035,Argyll and Bute,Local Authority,2018,Commercial,Bioenergy & Wastes,0,GWh
S12000035,Argyll and Bute,Local Authority,2017,Commercial,Petroleum Products,6.5326747745,GWh
S12000035,Argyll and Bute,Local Authority,2018,Commercial,Coal,0.830477587,GWh
S12000035,Argyll and Bute,Local Authority,2017,Commercial,Coal,0.830477587,GWh
S12000035,Argyll and Bute,Local Authority,2017,Commercial,Bioenergy & Wastes,0.6650066994420707,GWh
S12000035,Argyll and Bute,Local Authority,2017,Commercial,Gas,58.863010144493124,GWh
S12000036,City of Edinburgh,Local Authority,2005,Commercial,Gas,1138.462023542019,GWh
S12000036,City of Edinburgh,Local Authority,2005,Commercial,Coal,0.3604536258,GWh
S12000036,City of Edinburgh,Local Authority,2005,Commercial,Petroleum Products,6.4075196692,GWh
S12000035,Argyll and Bute,Local Authority,2018,Commercial,Petroleum Products,7.1285797855,GWh
S12000035,Argyll and Bute,Local Authority,2018,Commercial,Gas,68.67897297219966,GWh
S12000036,City of Edinburgh,Local Authority,2005,Commercial,Bioenergy & Wastes,0,GWh
S12000034,Aberdeenshire,Local Authority,2016,Commercial,Coal,0.82819449,GWh
S12000034,Aberdeenshire,Local Authority,2016,Commercial,Bioenergy & Wastes,5.295228002916513,GWh
S12000034,Aberdeenshire,Local Authority,2016,Commercial,Petroleum Products,8.3112588969,GWh
S12000034,Aberdeenshire,Local Authority,2016,Commercial,Gas,158.31899365397888,GWh
S12000034,Aberdeenshire,Local Authority,2015,Commercial,Gas,154.38585807567046,GWh
S12000034,Aberdeenshire,Local Authority,2015,Commercial,Coal,0.8919997869,GWh
S12000034,Aberdeenshire,Local Authority,2015,Commercial,Petroleum Products,9.7714103978,GWh
S12000034,Aberdeenshire,Local Authority,2018,Commercial,Bioenergy & Wastes,0,GWh
S12000034,Aberdeenshire,Local Authority,2017,Commercial,Petroleum Products,8.3960891055,GWh
S12000034,Aberdeenshire,Local Authority,2018,Commercial,Coal,0.8251872512,GWh
S12000034,Aberdeenshire,Local Authority,2017,Commercial,Coal,0.8251872512,GWh
S12000034,Aberdeenshire,Local Authority,2017,Commercial,Bioenergy & Wastes,2.853134333719193,GWh
S12000034,Aberdeenshire,Local Authority,2017,Commercial,Gas,164.30867768245685,GWh
S12000034,Aberdeenshire,Local Authority,2013,Commercial,Coal,0.9556509397,GWh
S12000034,Aberdeenshire,Local Authority,2013,Commercial,Bioenergy & Wastes,2.9108744529227635,GWh
S12000034,Aberdeenshire,Local Authority,2013,Commercial,Gas,182.46428170758296,GWh
S12000034,Aberdeenshire,Local Authority,2012,Commercial,Gas,176.26948924464128,GWh
S12000034,Aberdeenshire,Local Authority,2012,Commercial,Coal,0.8801323372,GWh
S12000034,Aberdeenshire,Local Authority,2012,Commercial,Petroleum Products,7.2950469652,GWh
S12000034,Aberdeenshire,Local Authority,2014,Commercial,Petroleum Products,8.8952130014,GWh
S12000034,Aberdeenshire,Local Authority,2014,Commercial,Gas,161.25965966175167,GWh
S12000034,Aberdeenshire,Local Authority,2015,Commercial,Bioenergy & Wastes,5.654496111651261,GWh
S12000034,Aberdeenshire,Local Authority,2014,Commercial,Bioenergy & Wastes,2.7537282837765487,GWh
S12000034,Aberdeenshire,Local Authority,2013,Commercial,Petroleum Products,7.8897819633,GWh
S12000034,Aberdeenshire,Local Authority,2014,Commercial,Coal,0.8801607493,GWh
S12000035,Argyll and Bute,Local Authority,2008,Commercial,Gas,72.67019130728346,GWh
S12000035,Argyll and Bute,Local Authority,2008,Commercial,Coal,1.1179787697,GWh
S12000035,Argyll and Bute,Local Authority,2009,Commercial,Bioenergy & Wastes,0.14031588366643938,GWh
S12000035,Argyll and Bute,Local Authority,2008,Commercial,Petroleum Products,5.2559649965,GWh
S12000035,Argyll and Bute,Local Authority,2007,Commercial,Petroleum Products,5.6515146361,GWh
S12000035,Argyll and Bute,Local Authority,2007,Commercial,Gas,74.44304812264257,GWh
S12000035,Argyll and Bute,Local Authority,2008,Commercial,Bioenergy & Wastes,0.17394505806058344,GWh
S12000035,Argyll and Bute,Local Authority,2010,Commercial,Coal,0.7127308848,GWh
S12000035,Argyll and Bute,Local Authority,2010,Commercial,Bioenergy & Wastes,0.2211628084461316,GWh
S12000035,Argyll and Bute,Local Authority,2010,Commercial,Gas,65.9588246373676,GWh
S12000035,Argyll and Bute,Local Authority,2009,Commercial,Gas,73.3650615219122,GWh
S12000035,Argyll and Bute,Local Authority,2009,Commercial,Coal,3.2882636763,GWh
S12000035,Argyll and Bute,Local Authority,2009,Commercial,Petroleum Products,3.6578607616,GWh
S12000035,Argyll and Bute,Local Authority,2005,Commercial,Gas,81.6361041187174,GWh
S12000035,Argyll and Bute,Local Authority,2005,Commercial,Coal,0.6276471073,GWh
S12000035,Argyll and Bute,Local Authority,2005,Commercial,Petroleum Products,7.8420810996,GWh
S12000034,Aberdeenshire,Local Authority,2018,Commercial,Petroleum Products,9.1619731723,GWh
S12000034,Aberdeenshire,Local Authority,2018,Commercial,Gas,171.03841231079798,GWh
S12000035,Argyll and Bute,Local Authority,2005,Commercial,Bioenergy & Wastes,0,GWh
S12000035,Argyll and Bute,Local Authority,2007,Commercial,Bioenergy & Wastes,0,GWh
S12000035,Argyll and Bute,Local Authority,2006,Commercial,Petroleum Products,6.0112473763,GWh
S12000035,Argyll and Bute,Local Authority,2007,Commercial,Coal,0.6350008959,GWh
S12000035,Argyll and Bute,Local Authority,2006,Commercial,Coal,0.8736842116,GWh
S12000035,Argyll and Bute,Local Authority,2006,Commercial,Bioenergy & Wastes,0,GWh
S12000035,Argyll and Bute,Local Authority,2006,Commercial,Gas,84.13165415817193,GWh
S12000049,Glasgow City,Local Authority,2011,Commercial,Gas,1160.6072556227195,GWh
S12000049,Glasgow City,Local Authority,2011,Commercial,Bioenergy & Wastes,0,GWh
S12000049,Glasgow City,Local Authority,2012,Commercial,Bioenergy & Wastes,0,GWh
S12000049,Glasgow City,Local Authority,2011,Commercial,Petroleum Products,3.3744000967,GWh
S12000049,Glasgow City,Local Authority,2010,Commercial,Gas,1258.5605087640047,GWh
S12000049,Glasgow City,Local Authority,2010,Commercial,Bioenergy & Wastes,0,GWh
S12000049,Glasgow City,Local Authority,2010,Commercial,Petroleum Products,3.4660352276,GWh
S12000049,Glasgow City,Local Authority,2013,Commercial,Petroleum Products,2.9821596573,GWh
S12000049,Glasgow City,Local Authority,2013,Commercial,Gas,1183.1869926889558,GWh
S12000049,Glasgow City,Local Authority,2014,Commercial,Bioenergy & Wastes,0,GWh
S12000049,Glasgow City,Local Authority,2012,Commercial,Petroleum Products,2.8204430186,GWh
S12000049,Glasgow City,Local Authority,2012,Commercial,Gas,1248.4127956124144,GWh
S12000049,Glasgow City,Local Authority,2013,Commercial,Bioenergy & Wastes,0,GWh
S12000049,Glasgow City,Local Authority,2007,Commercial,Gas,1368.9164714162628,GWh
S12000049,Glasgow City,Local Authority,2007,Commercial,Bioenergy & Wastes,0,GWh
S12000049,Glasgow City,Local Authority,2008,Commercial,Bioenergy & Wastes,0,GWh
S12000049,Glasgow City,Local Authority,2007,Commercial,Petroleum Products,4.6959276963,GWh
S12000049,Glasgow City,Local Authority,2006,Commercial,Gas,1415.2930506562618,GWh
S12000049,Glasgow City,Local Authority,2006,Commercial,Bioenergy & Wastes,0,GWh
S12000049,Glasgow City,Local Authority,2006,Commercial,Petroleum Products,4.9948349783,GWh
S12000049,Glasgow City,Local Authority,2009,Commercial,Gas,1300.28477003551,GWh
S12000049,Glasgow City,Local Authority,2009,Commercial,Coal,0.0021940344,GWh
S12000049,Glasgow City,Local Authority,2009,Commercial,Petroleum Products,3.1033333948,GWh
S12000049,Glasgow City,Local Authority,2008,Commercial,Petroleum Products,4.3862207846,GWh
S12000049,Glasgow City,Local Authority,2008,Commercial,Gas,1396.6272397276718,GWh
S12000049,Glasgow City,Local Authority,2009,Commercial,Bioenergy & Wastes,0,GWh
S12000050,North Lanarkshire,Local Authority,2005,Commercial,Gas,643.1235709143607,GWh
S12000050,North Lanarkshire,Local Authority,2005,Commercial,Coal,0.0305295641,GWh
S12000050,North Lanarkshire,Local Authority,2006,Commercial,Bioenergy & Wastes,9.562505161888447,GWh
S12000050,North Lanarkshire,Local Authority,2005,Commercial,Petroleum Products,5.123888006,GWh
S12000049,Glasgow City,Local Authority,2018,Commercial,Petroleum Products,4.2566314976,GWh
S12000049,Glasgow City,Local Authority,2018,Commercial,Gas,1070.523869987782,GWh
S12000050,North Lanarkshire,Local Authority,2005,Commercial,Bioenergy & Wastes,17.66035158908695,GWh
